"Virus","HostOrder","vFamily","vSegmentedTF","vCytoReplicTF","vGenomeAveLength","vEnvelope","vSSoDS","IsZoonotic"
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_2","primates","Retroviridae",0,0,8767.5,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"primate_t-lymphotropic_virus_3","primates","Retroviridae",0,0,8918,1,1,1
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"puma_lentivirus","carnivora","Retroviridae",0,0,9750,1,1,0
"rabbit_coronavirus","lagomorpha","Coronaviridae",0,1,31010,1,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","rodentia","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","rodentia","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","lagomorpha","Caliciviridae",0,1,7437,0,1,0
"rabbit_hemorrhagic_disease_virus","rodentia","Caliciviridae",0,1,7437,0,1,0
